Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
538254,20727,LUNCH BAG BLACK SKULL,2,2011-11-07 11:36:00.000000,1.5,12760,Belgium,3.0,2011,11,2011-11,0,11
538254,22384,LUNCH BAG PINK POLKADOT,8,2011-11-07 11:36:00.000000,1.67,12760,Belgium,13.36,2011,11,2011-11,0,11
538254,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-11-07 11:36:00.000000,2.1,12760,Belgium,4.2,2011,11,2011-11,0,11
538254,POST,POSTAGE,11,2011-11-07 11:36:00.000000,16.44,12760,Belgium,180.84,2011,11,2011-11,0,11
538254,22198,SMALL HEART FLOWERS HOOK,1,2011-11-07 11:36:00.000000,0.93,12760,Belgium,0.93,2011,11,2011-11,0,11
538343,22382,LUNCH BAG SPACEBOY DESIGN,6,2011-11-08 06:23:00.000000,1.58,12712,United Kingdom,9.48,2011,11,2011-11,1,6
538343,22386,JUMBO BAG PINK POLKADOT,19,2011-11-08 06:23:00.000000,1.76,12712,United Kingdom,33.44,2011,11,2011-11,1,6
538343,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-11-08 06:23:00.000000,1.75,12712,United Kingdom,5.25,2011,11,2011-11,1,6
538343,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-11-08 06:23:00.000000,1.91,12712,United Kingdom,7.64,2011,11,2011-11,1,6
538343,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-08 06:23:00.000000,8.06,12712,United Kingdom,8.06,2011,11,2011-11,1,6
537760,23166,MEDIUM CERAMIC TOP STORAGE JAR,9,2011-11-08 10:07:00.000000,1.31,12602,Italy,11.790000000000001,2011,11,2011-11,1,10
537244,23300,GARDENERS KNEELING PAD CUP OF TEA,7,2011-11-08 12:08:00.000000,2.01,12710,Denmark,14.069999999999999,2011,11,2011-11,1,12
536546,48187,DOORMAT NEW ENGLAND,21,2011-11-08 20:02:00.000000,7.47,12766,Germany,156.87,2011,11,2011-11,1,20
537443,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-11-09 05:39:00.000000,1.56,12811,United Kingdom,21.84,2011,11,2011-11,2,5
537443,POST,POSTAGE,12,2011-11-09 05:39:00.000000,16.98,12811,United Kingdom,203.76,2011,11,2011-11,2,5
537443,M,MANUAL,3,2011-11-09 05:39:00.000000,0.0,12811,United Kingdom,0.0,2011,11,2011-11,2,5
537443,85099C,JUMBO BAG STRAWBERRY,5,2011-11-09 05:39:00.000000,1.97,12811,United Kingdom,9.85,2011,11,2011-11,2,5
538311,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-11-09 10:17:00.000000,5.34,12651,United Kingdom,5.34,2011,11,2011-11,2,10
538311,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-09 10:17:00.000000,3.41,12651,United Kingdom,20.46,2011,11,2011-11,2,10
538311,47566,PARTY BUNTING,1,2011-11-09 10:17:00.000000,4.99,12651,United Kingdom,4.99,2011,11,2011-11,2,10
538311,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-11-09 10:17:00.000000,2.05,12651,United Kingdom,8.2,2011,11,2011-11,2,10
538311,85099B,JUMBO BAG RED RETROSPOT,23,2011-11-09 10:17:00.000000,2.06,12651,United Kingdom,47.38,2011,11,2011-11,2,10
538311,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-11-09 10:17:00.000000,0.6,12651,United Kingdom,1.7999999999999998,2011,11,2011-11,2,10
538311,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-09 10:17:00.000000,2.82,12651,United Kingdom,8.459999999999999,2011,11,2011-11,2,10
538311,48187,DOORMAT NEW ENGLAND,11,2011-11-09 10:17:00.000000,8.7,12651,United Kingdom,95.69999999999999,2011,11,2011-11,2,10
538081,23167,SMALL CERAMIC TOP STORAGE JAR,15,2011-11-09 23:47:00.000000,0.92,12790,United Kingdom,13.8,2011,11,2011-11,2,23
536789,22727,ALARM CLOCK BAKELIKE RED,18,2011-11-10 09:41:00.000000,3.99,12635,United Kingdom,71.82000000000001,2011,11,2011-11,3,9
537934,22835,HOT WATER BOTTLE I AM SO POORLY,16,2011-11-10 10:48:00.000000,5.36,12413,United Kingdom,85.76,2011,11,2011-11,3,10
537934,22633,HAND WARMER UNION JACK,6,2011-11-10 10:48:00.000000,1.81,12413,United Kingdom,10.86,2011,11,2011-11,3,10
537934,23298,SPOTTY BUNTING,12,2011-11-10 10:48:00.000000,5.34,12413,United Kingdom,64.08,2011,11,2011-11,3,10
537934,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-11-10 10:48:00.000000,3.38,12413,United Kingdom,6.76,2011,11,2011-11,3,10
537934,22632,HAND WARMER RED POLKA DOT,1,2011-11-10 10:48:00.000000,1.83,12413,United Kingdom,1.83,2011,11,2011-11,3,10
537934,22382,LUNCH BAG SPACEBOY DESIGN,22,2011-11-10 10:48:00.000000,1.54,12413,United Kingdom,33.88,2011,11,2011-11,3,10
537934,22469,HEART OF WICKER SMALL,3,2011-11-10 10:48:00.000000,1.7,12413,United Kingdom,5.1,2011,11,2011-11,3,10
537934,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-11-10 10:48:00.000000,1.63,12413,United Kingdom,19.56,2011,11,2011-11,3,10
537934,22198,SMALL HEART FLOWERS HOOK,4,2011-11-10 10:48:00.000000,0.81,12413,United Kingdom,3.24,2011,11,2011-11,3,10
537934,85099C,JUMBO BAG STRAWBERRY,4,2011-11-10 10:48:00.000000,1.85,12413,United Kingdom,7.4,2011,11,2011-11,3,10
537934,22384,LUNCH BAG PINK POLKADOT,1,2011-11-10 10:48:00.000000,1.58,12413,United Kingdom,1.58,2011,11,2011-11,3,10
537934,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-11-10 10:48:00.000000,4.66,12413,United Kingdom,88.54,2011,11,2011-11,3,10
538215,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-10 12:03:00.000000,1.94,12396,EIRE,3.88,2011,11,2011-11,3,12
538215,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-10 12:03:00.000000,4.97,12396,EIRE,4.97,2011,11,2011-11,3,12
538215,22469,HEART OF WICKER SMALL,1,2011-11-10 12:03:00.000000,1.72,12396,EIRE,1.72,2011,11,2011-11,3,12
538215,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-11-10 12:03:00.000000,3.15,12396,EIRE,25.2,2011,11,2011-11,3,12
538215,22382,LUNCH BAG SPACEBOY DESIGN,5,2011-11-10 12:03:00.000000,1.56,12396,EIRE,7.800000000000001,2011,11,2011-11,3,12
538215,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-11-10 12:03:00.000000,2.27,12396,EIRE,4.54,2011,11,2011-11,3,12
538215,22310,PANTRY MAGNETIC SHOPPING LIST,4,2011-11-10 12:03:00.000000,1.91,12396,EIRE,7.64,2011,11,2011-11,3,12
538215,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-11-10 12:03:00.000000,1.7,12396,EIRE,22.099999999999998,2011,11,2011-11,3,12
538215,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,19,2011-11-10 12:03:00.000000,4.35,12396,EIRE,82.64999999999999,2011,11,2011-11,3,12
538215,M,MANUAL,2,2011-11-10 12:03:00.000000,0.0,12396,EIRE,0.0,2011,11,2011-11,3,12
536388,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-11-10 17:10:00.000000,4.57,12647,United Kingdom,13.71,2011,11,2011-11,3,17
536388,M,MANUAL,39,2011-11-10 17:10:00.000000,0.0,12647,United Kingdom,0.0,2011,11,2011-11,3,17
536388,85099C,JUMBO BAG STRAWBERRY,3,2011-11-10 17:10:00.000000,2.04,12647,United Kingdom,6.12,2011,11,2011-11,3,17
536388,22384,LUNCH BAG PINK POLKADOT,23,2011-11-10 17:10:00.000000,1.76,12647,United Kingdom,40.48,2011,11,2011-11,3,17
536388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-11-10 17:10:00.000000,2.6,12647,United Kingdom,13.0,2011,11,2011-11,3,17
536388,23300,GARDENERS KNEELING PAD CUP OF TEA,8,2011-11-10 17:10:00.000000,1.95,12647,United Kingdom,15.6,2011,11,2011-11,3,17
536388,23084,RABBIT NIGHT LIGHT,19,2011-11-10 17:10:00.000000,2.01,12647,United Kingdom,38.19,2011,11,2011-11,3,17
536388,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-10 17:10:00.000000,2.28,12647,United Kingdom,2.28,2011,11,2011-11,3,17
538226,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-11 02:09:00.000000,4.8,12381,United Kingdom,4.8,2011,11,2011-11,4,2
538226,85099C,JUMBO BAG STRAWBERRY,1,2011-11-11 02:09:00.000000,1.91,12381,United Kingdom,1.91,2011,11,2011-11,4,2
538226,22197,POPCORN HOLDER,1,2011-11-11 02:09:00.000000,0.81,12381,United Kingdom,0.81,2011,11,2011-11,4,2
538226,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-11 02:09:00.000000,2.83,12381,United Kingdom,2.83,2011,11,2011-11,4,2
538226,22623,BOX OF VINTAGE JIGSAW BLOCKS,9,2011-11-11 02:09:00.000000,5.06,12381,United Kingdom,45.54,2011,11,2011-11,4,2
537534,85099B,JUMBO BAG RED RETROSPOT,8,2011-11-11 10:09:00.000000,1.8,12802,United Kingdom,14.4,2011,11,2011-11,4,10
537526,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2011-11-11 11:46:00.000000,4.27,12422,Finland,98.21,2011,11,2011-11,4,11
537526,DOT,DOTCOM POSTAGE,3,2011-11-11 11:46:00.000000,13.63,12422,Finland,40.89,2011,11,2011-11,4,11
537526,48187,DOORMAT NEW ENGLAND,4,2011-11-11 11:46:00.000000,8.51,12422,Finland,34.04,2011,11,2011-11,4,11
537526,21777,RECIPE BOX WITH METAL HEART,1,2011-11-11 11:46:00.000000,8.65,12422,Finland,8.65,2011,11,2011-11,4,11
537526,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-11-11 11:46:00.000000,0.8,12422,Finland,0.8,2011,11,2011-11,4,11
537526,22726,ALARM CLOCK BAKELIKE GREEN,10,2011-11-11 11:46:00.000000,3.68,12422,Finland,36.800000000000004,2011,11,2011-11,4,11
537526,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-11-11 11:46:00.000000,1.63,12422,Finland,3.26,2011,11,2011-11,4,11
538192,22382,LUNCH BAG SPACEBOY DESIGN,6,2011-11-11 14:14:00.000000,1.73,12845,United Kingdom,10.379999999999999,2011,11,2011-11,4,14
538192,20727,LUNCH BAG BLACK SKULL,23,2011-11-11 14:14:00.000000,1.49,12845,United Kingdom,34.27,2011,11,2011-11,4,14
538192,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-11-11 14:14:00.000000,5.33,12845,United Kingdom,95.94,2011,11,2011-11,4,14
538192,23084,RABBIT NIGHT LIGHT,13,2011-11-11 14:14:00.000000,2.01,12845,United Kingdom,26.129999999999995,2011,11,2011-11,4,14
538192,22383,LUNCH BAG SUKI DESIGN,4,2011-11-11 14:14:00.000000,1.49,12845,United Kingdom,5.96,2011,11,2011-11,4,14
536494,20727,LUNCH BAG BLACK SKULL,3,2011-11-11 15:56:00.000000,1.76,12626,United Kingdom,5.28,2011,11,2011-11,4,15
536494,M,MANUAL,5,2011-11-11 15:56:00.000000,0.0,12626,United Kingdom,0.0,2011,11,2011-11,4,15
536560,M,MANUAL,1,2011-11-12 08:40:00.000000,0.0,12771,United Kingdom,0.0,2011,11,2011-11,5,8
536560,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-11-12 08:40:00.000000,4.45,12771,United Kingdom,4.45,2011,11,2011-11,5,8
536875,DOT,DOTCOM POSTAGE,4,2011-11-12 09:27:00.000000,15.68,12365,United Kingdom,62.72,2011,11,2011-11,5,9
536875,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-12 09:27:00.000000,2.05,12365,United Kingdom,2.05,2011,11,2011-11,5,9
536875,20725,LUNCH BAG RED RETROSPOT,1,2011-11-12 09:27:00.000000,1.62,12365,United Kingdom,1.62,2011,11,2011-11,5,9
536875,POST,POSTAGE,3,2011-11-12 09:27:00.000000,18.15,12365,United Kingdom,54.449999999999996,2011,11,2011-11,5,9
536875,22423,REGENCY CAKESTAND 3 TIER,12,2011-11-12 09:27:00.000000,11.91,12365,United Kingdom,142.92000000000002,2011,11,2011-11,5,9
537967,20725,LUNCH BAG RED RETROSPOT,1,2011-11-12 10:23:00.000000,1.73,12466,France,1.73,2011,11,2011-11,5,10
537967,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-12 10:23:00.000000,2.05,12466,France,4.1,2011,11,2011-11,5,10
537967,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-11-12 10:23:00.000000,1.84,12466,France,31.28,2011,11,2011-11,5,10
537967,71053,WHITE METAL LANTERN,21,2011-11-12 10:23:00.000000,3.23,12466,France,67.83,2011,11,2011-11,5,10
537967,21755,LOVE BUILDING BLOCK WORD,5,2011-11-12 10:23:00.000000,6.23,12466,France,31.150000000000002,2011,11,2011-11,5,10
537967,21777,RECIPE BOX WITH METAL HEART,2,2011-11-12 10:23:00.000000,7.72,12466,France,15.44,2011,11,2011-11,5,10
537967,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-11-12 10:23:00.000000,1.68,12466,France,1.68,2011,11,2011-11,5,10
537091,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-12 10:32:00.000000,4.9,12480,United Kingdom,4.9,2011,11,2011-11,5,10
537091,22197,POPCORN HOLDER,7,2011-11-12 10:32:00.000000,0.88,12480,United Kingdom,6.16,2011,11,2011-11,5,10
537091,22633,HAND WARMER UNION JACK,6,2011-11-12 10:32:00.000000,1.96,12480,United Kingdom,11.76,2011,11,2011-11,5,10
537091,DOT,DOTCOM POSTAGE,1,2011-11-12 10:32:00.000000,14.39,12480,United Kingdom,14.39,2011,11,2011-11,5,10
537091,71053,WHITE METAL LANTERN,2,2011-11-12 10:32:00.000000,3.15,12480,United Kingdom,6.3,2011,11,2011-11,5,10
538249,85099C,JUMBO BAG STRAWBERRY,1,2011-11-12 12:08:00.000000,1.78,12616,United Kingdom,1.78,2011,11,2011-11,5,12
538249,22728,ALARM CLOCK BAKELIKE PINK,12,2011-11-12 12:08:00.000000,3.56,12616,United Kingdom,42.72,2011,11,2011-11,5,12
538249,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,22,2011-11-12 12:08:00.000000,4.34,12616,United Kingdom,95.47999999999999,2011,11,2011-11,5,12
538249,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-11-12 12:08:00.000000,3.52,12616,United Kingdom,7.04,2011,11,2011-11,5,12
538249,22383,LUNCH BAG SUKI DESIGN,20,2011-11-12 12:08:00.000000,1.49,12616,United Kingdom,29.8,2011,11,2011-11,5,12
538249,22622,BOX OF VINTAGE ALPHABET BLOCKS,10,2011-11-12 12:08:00.000000,5.25,12616,United Kingdom,52.5,2011,11,2011-11,5,12
536921,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-11-13 08:38:00.000000,4.07,12607,United Kingdom,4.07,2011,11,2011-11,6,8
536921,22632,HAND WARMER RED POLKA DOT,11,2011-11-13 08:38:00.000000,1.95,12607,United Kingdom,21.45,2011,11,2011-11,6,8
538091,20725,LUNCH BAG RED RETROSPOT,2,2011-11-13 12:20:00.000000,1.73,12486,Netherlands,3.46,2011,11,2011-11,6,12
538135,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-11-14 10:49:00.000000,1.7,12752,United Kingdom,5.1,2011,11,2011-11,0,10
538135,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-11-14 10:49:00.000000,4.31,12752,United Kingdom,73.27,2011,11,2011-11,0,10
538135,20727,LUNCH BAG BLACK SKULL,11,2011-11-14 10:49:00.000000,1.69,12752,United Kingdom,18.59,2011,11,2011-11,0,10
537919,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-11-14 11:35:00.000000,3.36,12845,United Kingdom,6.72,2011,11,2011-11,0,11
537975,23298,SPOTTY BUNTING,9,2011-11-15 04:42:00.000000,4.64,12509,United Kingdom,41.76,2011,11,2011-11,1,4
537351,M,MANUAL,69,2011-11-15 09:35:00.000000,0.0,12422,United Kingdom,0.0,2011,11,2011-11,1,9
537351,22632,HAND WARMER RED POLKA DOT,1,2011-11-15 09:35:00.000000,1.95,12422,United Kingdom,1.95,2011,11,2011-11,1,9
537351,23298,SPOTTY BUNTING,3,2011-11-15 09:35:00.000000,4.74,12422,United Kingdom,14.22,2011,11,2011-11,1,9
537588,22748,POPPY'S PLAYHOUSE KITCHEN,5,2011-11-15 14:51:00.000000,2.16,12377,EIRE,10.8,2011,11,2011-11,1,14
537144,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-11-15 16:16:00.000000,2.02,12787,United Kingdom,2.02,2011,11,2011-11,1,16
538332,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2011-11-15 17:19:00.000000,4.36,12845,Norway,4.36,2011,11,2011-11,1,17
538332,21755,LOVE BUILDING BLOCK WORD,2,2011-11-15 17:19:00.000000,6.31,12845,Norway,12.62,2011,11,2011-11,1,17
537064,22198,SMALL HEART FLOWERS HOOK,1,2011-11-16 08:05:00.000000,0.93,12659,United Kingdom,0.93,2011,11,2011-11,2,8
536550,M,MANUAL,3,2011-11-16 10:21:00.000000,0.0,12564,United Kingdom,0.0,2011,11,2011-11,2,10
536550,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-16 10:21:00.000000,5.01,12564,United Kingdom,5.01,2011,11,2011-11,2,10
536550,22198,SMALL HEART FLOWERS HOOK,3,2011-11-16 10:21:00.000000,0.88,12564,United Kingdom,2.64,2011,11,2011-11,2,10
536550,22727,ALARM CLOCK BAKELIKE RED,1,2011-11-16 10:21:00.000000,3.4,12564,United Kingdom,3.4,2011,11,2011-11,2,10
536550,22469,HEART OF WICKER SMALL,18,2011-11-16 10:21:00.000000,1.52,12564,United Kingdom,27.36,2011,11,2011-11,2,10
536550,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-16 10:21:00.000000,7.18,12564,United Kingdom,7.18,2011,11,2011-11,2,10
536550,22383,LUNCH BAG SUKI DESIGN,20,2011-11-16 10:21:00.000000,1.68,12564,United Kingdom,33.6,2011,11,2011-11,2,10
536550,DOT,DOTCOM POSTAGE,4,2011-11-16 10:21:00.000000,14.16,12564,United Kingdom,56.64,2011,11,2011-11,2,10
536506,22469,HEART OF WICKER SMALL,2,2011-11-16 12:28:00.000000,1.51,12612,United Kingdom,3.02,2011,11,2011-11,2,12
536506,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-16 12:28:00.000000,5.35,12612,United Kingdom,16.049999999999997,2011,11,2011-11,2,12
536506,22386,JUMBO BAG PINK POLKADOT,8,2011-11-16 12:28:00.000000,2.14,12612,United Kingdom,17.12,2011,11,2011-11,2,12
536506,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-11-16 12:28:00.000000,3.34,12612,United Kingdom,6.68,2011,11,2011-11,2,12
536506,22633,HAND WARMER UNION JACK,1,2011-11-16 12:28:00.000000,1.77,12612,United Kingdom,1.77,2011,11,2011-11,2,12
536506,22622,BOX OF VINTAGE ALPHABET BLOCKS,15,2011-11-16 12:28:00.000000,4.94,12612,United Kingdom,74.10000000000001,2011,11,2011-11,2,12
536506,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-16 12:28:00.000000,3.4,12612,United Kingdom,6.8,2011,11,2011-11,2,12
536506,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-11-16 12:28:00.000000,1.94,12612,United Kingdom,11.64,2011,11,2011-11,2,12
537836,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-11-16 12:47:00.000000,4.02,12613,United Kingdom,4.02,2011,11,2011-11,2,12
537836,85099B,JUMBO BAG RED RETROSPOT,7,2011-11-16 12:47:00.000000,2.02,12613,United Kingdom,14.14,2011,11,2011-11,2,12
537836,47566,PARTY BUNTING,1,2011-11-16 12:47:00.000000,4.87,12613,United Kingdom,4.87,2011,11,2011-11,2,12
537836,22469,HEART OF WICKER SMALL,6,2011-11-16 12:47:00.000000,1.74,12613,United Kingdom,10.44,2011,11,2011-11,2,12
536490,48187,DOORMAT NEW ENGLAND,5,2011-11-17 02:39:00.000000,8.16,12381,United Kingdom,40.8,2011,11,2011-11,3,2
536490,21754,HOME BUILDING BLOCK WORD,2,2011-11-17 02:39:00.000000,6.3,12381,United Kingdom,12.6,2011,11,2011-11,3,2
536490,20725,LUNCH BAG RED RETROSPOT,1,2011-11-17 02:39:00.000000,1.66,12381,United Kingdom,1.66,2011,11,2011-11,3,2
536490,22386,JUMBO BAG PINK POLKADOT,1,2011-11-17 02:39:00.000000,2.01,12381,United Kingdom,2.01,2011,11,2011-11,3,2
536490,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,10,2011-11-17 02:39:00.000000,4.54,12381,United Kingdom,45.4,2011,11,2011-11,3,2
536490,22727,ALARM CLOCK BAKELIKE RED,4,2011-11-17 02:39:00.000000,3.75,12381,United Kingdom,15.0,2011,11,2011-11,3,2
536490,23300,GARDENERS KNEELING PAD CUP OF TEA,13,2011-11-17 02:39:00.000000,2.05,12381,United Kingdom,26.65,2011,11,2011-11,3,2
536790,22384,LUNCH BAG PINK POLKADOT,10,2011-11-17 04:56:00.000000,1.68,12791,United Kingdom,16.8,2011,11,2011-11,3,4
536790,22632,HAND WARMER RED POLKA DOT,4,2011-11-17 04:56:00.000000,1.7,12791,United Kingdom,6.8,2011,11,2011-11,3,4
537329,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-11-17 05:50:00.000000,1.56,12353,EIRE,3.12,2011,11,2011-11,3,5
537329,21777,RECIPE BOX WITH METAL HEART,6,2011-11-17 05:50:00.000000,7.96,12353,EIRE,47.76,2011,11,2011-11,3,5
537329,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2011-11-17 05:50:00.000000,5.43,12353,EIRE,130.32,2011,11,2011-11,3,5
537051,22730,ALARM CLOCK BAKELIKE IVORY,3,2011-11-18 10:06:00.000000,3.75,12419,Germany,11.25,2011,11,2011-11,4,10
537051,22386,JUMBO BAG PINK POLKADOT,7,2011-11-18 10:06:00.000000,1.98,12419,Germany,13.86,2011,11,2011-11,4,10
537359,47566,PARTY BUNTING,6,2011-11-18 11:12:00.000000,4.98,12415,United Kingdom,29.880000000000003,2011,11,2011-11,4,11
537359,22728,ALARM CLOCK BAKELIKE PINK,7,2011-11-18 11:12:00.000000,3.85,12415,United Kingdom,26.95,2011,11,2011-11,4,11
537359,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,16,2011-11-18 11:12:00.000000,4.22,12415,United Kingdom,67.52,2011,11,2011-11,4,11
537359,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2011-11-18 11:12:00.000000,4.7,12415,United Kingdom,51.7,2011,11,2011-11,4,11
536464,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-11-18 12:26:00.000000,3.57,12448,United Kingdom,24.99,2011,11,2011-11,4,12
537137,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-11-18 13:30:00.000000,1.78,12679,Finland,1.78,2011,11,2011-11,4,13
537137,22310,PANTRY MAGNETIC SHOPPING LIST,21,2011-11-18 13:30:00.000000,2.03,12679,Finland,42.629999999999995,2011,11,2011-11,4,13
537137,M,MANUAL,1,2011-11-18 13:30:00.000000,0.0,12679,Finland,0.0,2011,11,2011-11,4,13
537960,20725,LUNCH BAG RED RETROSPOT,2,2011-11-19 09:55:00.000000,1.54,12629,Australia,3.08,2011,11,2011-11,5,9
537960,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-11-19 09:55:00.000000,4.96,12629,Australia,4.96,2011,11,2011-11,5,9
538319,22632,HAND WARMER RED POLKA DOT,12,2011-11-19 10:05:00.000000,1.9,12736,United Kingdom,22.799999999999997,2011,11,2011-11,5,10
538319,22197,POPCORN HOLDER,14,2011-11-19 10:05:00.000000,0.78,12736,United Kingdom,10.92,2011,11,2011-11,5,10
538319,20727,LUNCH BAG BLACK SKULL,20,2011-11-19 10:05:00.000000,1.52,12736,United Kingdom,30.4,2011,11,2011-11,5,10
538319,22633,HAND WARMER UNION JACK,5,2011-11-19 10:05:00.000000,1.79,12736,United Kingdom,8.95,2011,11,2011-11,5,10
538319,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-19 10:05:00.000000,2.81,12736,United Kingdom,8.43,2011,11,2011-11,5,10
538319,20725,LUNCH BAG RED RETROSPOT,17,2011-11-19 10:05:00.000000,1.64,12736,United Kingdom,27.88,2011,11,2011-11,5,10
538319,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-19 10:05:00.000000,4.59,12736,United Kingdom,9.18,2011,11,2011-11,5,10
538319,POST,POSTAGE,8,2011-11-19 10:05:00.000000,16.38,12736,United Kingdom,131.04,2011,11,2011-11,5,10
538319,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-11-19 10:05:00.000000,3.52,12736,United Kingdom,3.52,2011,11,2011-11,5,10
538319,22198,SMALL HEART FLOWERS HOOK,68,2011-11-19 10:05:00.000000,0.87,12736,United Kingdom,59.16,2011,11,2011-11,5,10
537553,20725,LUNCH BAG RED RETROSPOT,1,2011-11-19 11:07:00.000000,1.66,12610,United Kingdom,1.66,2011,11,2011-11,5,11
537807,23300,GARDENERS KNEELING PAD CUP OF TEA,5,2011-11-19 14:13:00.000000,2.06,12703,United Kingdom,10.3,2011,11,2011-11,5,14
537807,22727,ALARM CLOCK BAKELIKE RED,1,2011-11-19 14:13:00.000000,3.95,12703,United Kingdom,3.95,2011,11,2011-11,5,14
537807,22383,LUNCH BAG SUKI DESIGN,4,2011-11-19 14:13:00.000000,1.51,12703,United Kingdom,6.04,2011,11,2011-11,5,14
537807,POST,POSTAGE,16,2011-11-19 14:13:00.000000,18.52,12703,United Kingdom,296.32,2011,11,2011-11,5,14
537807,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,2,2011-11-19 14:13:00.000000,4.47,12703,United Kingdom,8.94,2011,11,2011-11,5,14
537807,21754,HOME BUILDING BLOCK WORD,2,2011-11-19 14:13:00.000000,5.84,12703,United Kingdom,11.68,2011,11,2011-11,5,14
537807,23084,RABBIT NIGHT LIGHT,2,2011-11-19 14:13:00.000000,1.89,12703,United Kingdom,3.78,2011,11,2011-11,5,14
537807,22197,POPCORN HOLDER,9,2011-11-19 14:13:00.000000,0.84,12703,United Kingdom,7.56,2011,11,2011-11,5,14
537807,22730,ALARM CLOCK BAKELIKE IVORY,10,2011-11-19 14:13:00.000000,3.62,12703,United Kingdom,36.2,2011,11,2011-11,5,14
537807,85099B,JUMBO BAG RED RETROSPOT,19,2011-11-19 14:13:00.000000,1.78,12703,United Kingdom,33.82,2011,11,2011-11,5,14
536386,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-20 10:33:00.000000,2.66,12787,United Kingdom,2.66,2011,11,2011-11,6,10
536386,22633,HAND WARMER UNION JACK,8,2011-11-20 10:33:00.000000,1.87,12787,United Kingdom,14.96,2011,11,2011-11,6,10
536386,85099C,JUMBO BAG STRAWBERRY,1,2011-11-20 10:33:00.000000,1.89,12787,United Kingdom,1.89,2011,11,2011-11,6,10
536386,DOT,DOTCOM POSTAGE,9,2011-11-20 10:33:00.000000,15.42,12787,United Kingdom,138.78,2011,11,2011-11,6,10
